review_id,text,user_id,date,business_id,stars,name
YnAgXR7Mj64jZN5KXHLEgg,"Delicious lunch today! The customer service and food were both top notch. The staff was running around checking on everyone. They even filled the water cups at our table, pulled up a high chair for my daughter, and carried our food over for us. Super nice! The food was so fresh, flavorful, and healthy. I was left full but no gross bloated feeling or sugar crash. They also gave our whole party little sample cups of the dole whip - it was very refreshing and not overly sugary. They have fish and non-fish options (chicken, spam) and vegetarian friendly (tofu). There really is something for everyone here! I'm excited to have them in the area.",TEabXFyQct_t955jWwycTw,2021-05-27 19:04:31,h-0hwjiPSiWQD0UXgAy1_g,5,Caroline
KyiHYCDwpd6ERdcAbIdz4g,"Great new option! The staff walked me through my first time, explaining all the toppings and sauces, and what cost extra for add ons. Portions were very generous for a $12 bowl- much better than I've seen at other poke style places, 3 proteins included. Didn't get a dole, but at the end they offered me a sample and I can see that being worth it too. Looking forward to next trip.",uuW41izwL5noXaqiAb1x0A,2021-06-19 19:14:52,h-0hwjiPSiWQD0UXgAy1_g,5,Brit
VXAdRqYbrIR6nyxT_1Zsrw,I was excited for this place to open and they did not disappoint. The employees walked me through every single menu item and described the flavors and process of making the veggies and sauces. The portion size was perfect. The bowl was delicious!! Will definitely be coming back here all of the time,NP_rhLtjjZtfkRRWRqgiHg,2021-06-10 14:05:23,h-0hwjiPSiWQD0UXgAy1_g,5,Val
f8zHBNnh92bR-QA9vOhjVA,"Fantastic Poke bowl, fresh, super clean and the staff is knowledgeable and friendly!!!",Kdmn8LSCVh28bPSIlk00eg,2021-09-23 16:53:55,h-0hwjiPSiWQD0UXgAy1_g,5,Terry
z_Y8M9_CF6RfRq9x1tsXWQ,This place was bussinnn. the dude who helped me create my bowl was super nice and knowledgeable. Definitely not what I expected it was like super packed w toppings n protein. Plusss if it's Tuesday it's free topping. You get a lot for your buck,lOIVpHBahbkt3KmQBTa87g,2021-08-19 00:53:17,h-0hwjiPSiWQD0UXgAy1_g,5,Jessica
ChL5AzFaQTgrZShPI9WJhA,Great healthy option here in Carrollwood. I had the spicy tuna bowl twice. It was delicious!! Big portions too,83kydCNDNi5cQuh3ILLVvg,2021-07-11 18:07:06,h-0hwjiPSiWQD0UXgAy1_g,5,paul
crEPWsZ6a4NcgU1Y-4xIBw,"I was very impressed with Island Fin Poke on our first visit today. The owner was very friendly and the entire staff was very helpful. Unlike other poke places, the ordering experience was unique as it was a build your own line. The dole whip was icing on the top. Not only will we be back for poke, we might need to make special stops for just the dole whips.",jEuhPX0F3GTX0QlYzVt9Iw,2021-06-27 01:16:46,h-0hwjiPSiWQD0UXgAy1_g,5,John
4NjwrXQVOCD40eqVI6yoSA,Fun food!I really enjoyed the pick your own bowl with so many flavors and the staff was great about explaining all the sauces.Definitely get the Dole whip -we shared ours! Yum!,jPcwbi1CLhmF9cMf4S5iaQ,2021-08-14 18:26:30,h-0hwjiPSiWQD0UXgAy1_g,5,Debbie
y0OiGGYdqZgBeSc_J_Dmow,The poke bowl is really good they have a lot of great options and the customer service is out of the world I highly recommend!!,iHetE-zvouBiplYA-PGIUg,2021-09-10 19:37:23,h-0hwjiPSiWQD0UXgAy1_g,5,Cruz
Dd9OgHSn9CYINQUF4-up9Q,"Super happy with the poke bowls we got for the price. We'll be back. We debated making what we had in the house, which would have been tuna fish and a salad. But went for assembling our own bowls for $12. Well....I spent the extra dollar to add avocado. Worth it to me at $13 for my bowl. AND I could assemble the bowls online and schedule an advance pickup, which I did. You could also go into the shop and tell them what you want as they fix it, kind of like Subway, but with poke bowl ingredients.The ingredients were fresh and we both thought it was enough for a quick, refreshing, cold dinner on a hot summer day. We each chose a different long list of free add ons and sauces and were not disappointed with any of it. They did give more cucumber and not enough pickled radish in my opinion, so be mindful that there may not be completely equivalent portions of all your add ons. They give you three scoops of proteins for that $12 and we mixed ours up, just a bit, with spicy tuna and ahi tuna. Again, pleased with what we got for the price.This is NOT fine sushi -- and why the four stars. The fish itself was not Soho Sushi grade. But it was as delicious as ""fast food"" raw tuna will be. This is more personally chosen ingredients than a fresh Publix sushi. If you don't like that grade of tuna, then pick another protein or choose another place.The store itself seemed clean and fresh as any new restaurant -- Hawaii road side stand meets Florida strip mall. The people working behind the counter were polite, which is easy, but doesn't always happen, when you're empty and not dealing with a meal time rush. So, plus one for them. Posting this review so they stick around. Very nice alternative to have in the area.",59dFHR26bsPqJMXIE7FG1Q,2021-07-28 13:01:06,h-0hwjiPSiWQD0UXgAy1_g,4,Randi
