review_id,text,user_id,date,business_id,stars,name
_-QdKQrE9rwaETR3KjgdXg,We stopped by Pomelo on a weekday while looking for Thai food and we were so glad to have visited this restaurant. The food was nicely seasoned and slightly spicy. The glass noodles and salmon curry were our favorites; we can't wait to come back and try the rest of the menu! Also FYI: this place is byob so bring your favorite bottle of wine!,QrhGSyzOwhOqHliW0Oemow,2021-11-29 04:24:55,7uFQqkUJUNu8XBo1nh8DTw,5,Michaela
cN5wsD2wY1M63lBcZbYNkw,"Flavorful food, joyful attentive staff, vibrant ambiance. Definitely will be coming again.",3tyhSvhQcYIFulC6QhTAiw,2021-11-06 04:34:18,7uFQqkUJUNu8XBo1nh8DTw,5,Wyatt
yXwuI87AWVzFy3BkYL1HpA,"This is a lovely little starter place for a new restaurant. They strive harder than most non-domestic-cuisine restaurants to provide authentic cuisine and nail it, so far as I can tell. For those used to casual dining in a U.S. setting, you may find the number of options wanting; however, I find that I would rather go to a place that had fewer options and can execute them well. That describes Pomelo. Both dishes that I tried-- the Chicken Massaman and the Pok Pok Noodle--were well-spiced and were generous portions of food for the price. At three booth-chair hybrid (seats four) and three intimate table setting (seats two) options, the size is humble. This size leads to the only criticism I could offer--the amount of acoustics are too high. A four-person group cam in and was very loud, leading to a much louder than usual experience. I suspect that the minimal décor might contribute to the volume, and as they add some objects the sound might be less likely to bounce. I would also like to see yam sam-o added to the menu, as I understand that this salad is the name sake for their restaurant--Pomelo. Our server was the husband of the female proprietor, a distinguished Loyola Professor. Both of them  are very kind and helpful, with stories for each of the menu items. Generally being pretty hesitant with my 5-star reviews, I found this place to be reasonably worthy. They are in a start-up stage (likely no more than a couple months old), but they seem to care deeply about bringing an authentic Thai taste to you and delivering good service. I can happily suggest that you check them out, especially if you are feeling adventurous and like giving smaller places a chance. I suggest making a reservation if you are not making a spur of the moment eating decision.",nJFyLXf3evkomGjP0bd4uw,2021-12-21 18:01:54,7uFQqkUJUNu8XBo1nh8DTw,5,David
mSfE3kitNthHCbXXQ0feQQ,Came for a quick lunch yesterday and I was SOOOOOOOO PLEASED. The food was incredible. I had the seafood salad and the chicken. I closed it out with the cheesecake. Everything was delicious and freshly made. The restaurant was clean and everyone followed all COVID safety guidelines. Will def be back soon!!,WR82Nxq2J8qDWqbt96b0NA,2022-01-16 19:22:54,7uFQqkUJUNu8XBo1nh8DTw,5,Brittney
HpEIzsi1aEQvsXaH_TvOVg,I dropped by for lunch takeout     Got the seafood salad (noodles).   Very tasty and spicy (like Thai should be).   I will definitely drop in again to try their other dishes.,0IPxfeKByAOW5dNRFfYetw,2021-11-13 18:12:34,7uFQqkUJUNu8XBo1nh8DTw,4,D
VPbgEQcGyhQsbbn43kjyGA,Finally a good Thai restaurant in the New Orleans area. Spiced perfectly. Every dish we had was perfection.,6Y5jT0xfYBmXWkBOqwDTjw,2021-12-13 16:33:43,7uFQqkUJUNu8XBo1nh8DTw,5,Gary
pAjT3imIZc7jRwVruN9Xlw,"Wow! What a sweet surprise! We were walking up Magazine looking for a place to eat dinner and came across this amazing authentic Thai restaurant. We ordered the chicken massaman and the pumpkin green curry. Both dishes were absolutely delicious and a perfect sharing size for the 3 of us. We were able to meet the owners Aom and Frankie who were so welcoming and offered us wonderful conversation. Aom is from Thailand and brings her unique recipes to life with her tasty food and her contagious smile. This restaurant has only been open for a little over a week and we can't wait to be back to try more of their menu! If you like Thai, do yourself a favor and come try it out!",NmBZEmQ0hefNfHcheabx5Q,2021-10-25 03:07:58,7uFQqkUJUNu8XBo1nh8DTw,5,Casey
DemvPjVGmtpuGhco1j0udg,"Made my second trip to Pomelo this week. Aom has opened a gem on Magazine St. I've had the Pomelo Ramen (amazing), chicken massman (delicious, be sure to ask for extra rice so you don't let any of the sauce go to waste), glass noodle salad (spicy good -- and the sauce livens up some of the rice you have left over) and green pumpkin curry (good....and I'm not a big curry fan). Everything has a freshness and tastiness that makes it delightful.  And the addition of Frankie's Famous Brownies is a nice finish (it's not on the menu but be sure to ask for it. You won't be disappointed). When you go, be sure to say hi to Aom and look around. I might be there as Pomelo is going to a regular stop for me.",4JH_lNxi7k7bfGV4ZOgTfw,2021-11-19 17:12:20,7uFQqkUJUNu8XBo1nh8DTw,5,Dale
QadDfjDrEfBpXyPuq8yrkA,"This place SLAPS. Mouthwatering food. Friendly proprietors and staff - walked in on Christmas Eve and everyone was so welcoming. Chic decor. Absolutely a must try.Chicken Massaman - fall off the bone tender chicken, fragrant sauce, aesthetically platedFriends loved the vegetarian green curry and pok pok noodlesSmaller storefront on Magazine street, probably about 8-10 smaller tables. Some tables out front as well. Seems like you may be able to make reservations, so if able to would definitely recommend thatWith that being said, they do have a smaller menu, but they have both meat, seafood, and vegetarian options. Moreover, IIRC the menu said something about constantly rotating items. Definitely will be back to try the rest of the items on the menu, and will absolutely be on the lookout for new items to try*** Also it's BYOB***",6_VZC1O_WcmoEg54M-hCFQ,2021-12-27 05:32:58,7uFQqkUJUNu8XBo1nh8DTw,5,Alexander
954NP43AAYhniEUQ6hflQQ,"Exquisite food, great atmosphere and very attentive owners. 10/10 recommend if you are looking for authentic Thai in NOLA!",O5XL6su9U5RtNtNqMYRdLg,2021-12-09 03:50:13,7uFQqkUJUNu8XBo1nh8DTw,5,Jennifer
