review_id,text,user_id,date,business_id,stars,name
ihrEjzGDLCflzd97c6DKhg,"I was a little hesitant to check this place out since it only had 1 review thus far, but glad we didn't let that deter us. We had been somewhere else and the menu only had 1 option that even looked good, so it was great when we got here and I immediately saw 4-5 things I was excited about. We landed on the tuna and avocado roll, spicy kimchi udon, and teriyaki hot plate. I really appreciate that the roll was only $7.50 and the slices were not so large I felt like I needed to cut them, which isn't really possible with chop sticks. My udon was good although not spicy at all. The bf liked the teriyaki plate but just be aware that the meat is not cooked in the sauce so it may not be as strong of a flavor. All-in-all we will definitely come back to try some Ramen and a few other things!",2FThL9VtdO9lsaThpzi4wQ,2021-10-02 15:44:13,q1whmG4Jdift2yL5nSJR_Q,4,Meghan
UfLQrGvt5PKdo1XgUFtHOw,Ordered delivery from them and it was ready in less than 15 minutes. I ordered a mild mie tek tek and it was just spicy enough:) I also asked to have rice noodles and they did it for no charge! The free little fried pork skins are super good too.,mBjWcX2OkE3NJzaLHWRTGQ,2021-11-17 03:30:40,q1whmG4Jdift2yL5nSJR_Q,5,Hannah
u7R0nYYCD-5HwIvu-nBmtQ,"extremely average ramen! kind of bland, and they didn't even give us an egg in our ramen, which is mentioned to be included with any bowl. server was very inattentive and kind of careless. atmosphere was super weird with random new orleans jazz that went on and off randomly. lol",7ohiNvcBd7oMemLNGeKlhw,2021-10-23 02:45:17,q1whmG4Jdift2yL5nSJR_Q,3,Audrey
m2aaZGedqwsFBOh4gfOKRQ,"I ordered takeout on a Sunday, amazing Ramen broth, ready in less than 20 minutes. The staff is super friendly. Delicious and easy, what more can you want",iPjmjrTe8pPz3c6Ye6vHow,2021-10-19 22:34:11,q1whmG4Jdift2yL5nSJR_Q,5,Sandra
36z1XWTqENjwq27jecwCPA,Hangout ramen is my go to place for ramen and sushi! I have been 3 times and every time they impress me! The ramen is always so flavorful and has a good spice to it! The sushi is rolled well and is always presented beautifully. Such a great menu they have there!,tjrgiw_A4rpGgBv2etF0OA,2022-01-03 00:37:36,q1whmG4Jdift2yL5nSJR_Q,5,Jordan
UeQBHlQeeyREQLl7ngKyGw,Went here for their variety of Asian dishes and the sushi is the best part. We had a Burning Man roll and it was the best one I've had anywhere in the city. I can't stop thinking about it! I thought their ramen was just alright but I will definitely be going back for more sushi and their assortment of fried rice dishes!,xLYeWfQZ3A28nDsRTgTIug,2021-09-18 00:11:07,q1whmG4Jdift2yL5nSJR_Q,4,Jam
Vf2o4xP1wRp7x8mElglxEQ,"Very casual and delicious place to get sushi, ramen, and fried rice. We tried the burning women roll with no asparagus, chicken katsu ramen, and the hangout ramen. It was all very good and we will be coming back for sure!",xGLPPWC4i4qqUdxBIKoZeQ,2021-11-30 02:12:37,q1whmG4Jdift2yL5nSJR_Q,5,Kellie
aw218gvPwitE07GAAL8YuQ,so glad they opened up - I got to have pre-hurricane pork ramen and agedashi tofu which absolutely hit the spot. Will be back to eat my way through the rest of the menu.Tx for the free sake as an opening treat!,j6heMfak9MIKIk3xY842Ww,2021-09-04 18:51:49,q1whmG4Jdift2yL5nSJR_Q,5,Eos
LuaAuaqyZks4VOmFHI7N7Q,"I'm not always one for Ramen, but as the weather has finally felt a bit more like fall,it seemed like time to finally try this place out. I made the mistake of not checking the listing before heading inside,I just saw the open sign in the window.  Turns out, I showed up just as they were closing for their lunch time.  Thankfully, the server was so sweet,she said if we could order, she'd catch the kitchen before they closed down for their afternoon break. We made quick work of a simple late lunch, and it was absolutely delicious!It was one of those hangover feeling type of days, so nothing crazy was required, but they have all kinds of ramen, sushi, teriyaki, fried rice.... All the yumminess!  It came out hot and fast,and was absolutely perfect for the easy lunch we were hoping for. Huge fan of the ramen and the fried rice, and I can't wait to go back and try out more of the menu.  And, I promise,I won't go at closing as I'm now that's a huge pet peeve and I don't ever want to be ""that guy""!",AIjA_jJQyAhoxtYd335Ekg,2021-11-16 02:59:20,q1whmG4Jdift2yL5nSJR_Q,5,Jes
Mv4dtu0oFBLO_luMHegFHg,Didn't like anything we ordered and it was pretty expensive for the quality and quantity. The Pad Thai tasted like fish food. The service was really nonexistent.,VTAsWrOKIrljJ5xYw8I92Q,2022-01-03 02:47:38,q1whmG4Jdift2yL5nSJR_Q,2,Jennifer
