review_id,text,user_id,date,business_id,stars,name
9lXpgTz6JPeu9CWaRvls1Q,Place was ok but would probably not go back. As soon as we walked in it smelled like sewer. The service was slow. Took about 10 mins for someone to come over to the table. The horchata was a bit disappointing. It had no cinnamon flavoring. The food came out really quick! The enchiladas were really good! And the birria tacos were also good. Ok place but not amazing.,tav2vqLQuQr9-MRdHo5d8w,2022-01-08 19:00:48,rEeNRMhsz_XMoyFHhcLhxw,3,Ashlyn
fSjiX4ao7A4KYy4N0NmhOw,"Visited Tucson for the first time and stopped here for lunch. Man, am I coming back! I ordered the enchiladas with rice and beans. Their refried pinto beans are amazing and the pot roast (aka beef) enchiladas with red sauce were heavenly! Normally I like my enchiladas with green sauce but I actually liked the red better here. Order this same dish! You will not be disappointed.",ZoHaUt-DqDD5pMzYi92EDw,2021-12-10 17:18:05,rEeNRMhsz_XMoyFHhcLhxw,5,Ashley
9o5Yjtuvwt8JnVJhL3aBZA,"Who doesn't love delicious Mexican food living out in the southwest there are so many different restaurants to select from I am so happy that we came to see the new location for La Chingada The service was amazing the food superb from the very beginning we will provide it with the wait time of 30 to 40 minutes when all actuality we waited only about 15 minutes very pleased with the quick service we had appetizers as well as drinks guacamole and some of the best guacamole I've had in a long time.I got the birria enchiladas and they were very tasty the meat was nice and moist and seasoned well my friends opted for the birria tacos that's what I'll get next time I come back they look amazing.The drinks were great I got the pineapple margarita, Looking forward to returning I recommend this restaurant to anyone and everyone",JLW2uULP_Q1KXHhToNljcQ,2022-01-01 02:17:44,rEeNRMhsz_XMoyFHhcLhxw,4,Tiffany
w4z7c_398ECiJxDjq7yvQQ,Such a fun place! They moved across the street from  their old location. The new place has more room and feels exciting with the decor and music. The drinks have amazing presentation and taste just as great. We came around Brunch time and the Mole chicki changa was pretty and tasted great! My sister ordered their omelet which she said was super good with the avocado. We also ordered this hot cheese bowl - the queso fundido! Tasty with chorizo but I wish we got more tortillas with it. Overall a very pleasant brunch spot and I'm sure excellent fun over the weekends! We will definitely be back to try out their other options!,D8R8y30SveOawQVP-1lViw,2022-01-18 18:25:34,rEeNRMhsz_XMoyFHhcLhxw,4,Stacy
wyRHsOzBeNpvZ6Seth-S1A,"Took forever to seat us, it was 4 of us. Little too crowded, food was alright, horchata tastes watered down. I had the enchiladas suizas de camaron and the mazapán horchata.",kot2x2XmamwWDFz7HkeQPA,2022-01-09 01:51:01,rEeNRMhsz_XMoyFHhcLhxw,2,Allison
hhabajlWcQ11VJdW_TgRrQ,"Im a Nacho girl... the birria nachos are a must! I dream about them! The atmosphere is cute great place for date night or girls day. The unique, creative drinks they serve and the presentation of the chicken tortilla soup were IMPRESSIVE!Yum, love this place! The fact I didn't stop to take a pic before I inhaled it says a lot!",4Ds2SqZNw7yo_bHnObSlmw,2021-12-06 16:54:17,rEeNRMhsz_XMoyFHhcLhxw,5,Vanessa
ey53f4ICyO5PoBIvILYSUw,"First time at La Chingada, their new location has a great atmosphere it's very lively and it made a perfect date night spot! My husband and I sat at the bar and ordered our dinner and had a few margaritas. I had the trio enchiladas, they were outstanding! The bartender made us a pineapple margarita and a cucumber jalapeño margarita which was also very good! The service was great both of the bartenders were awesome, very friendly, attentive and helped us make our selections. We can't wait to go back!",OIg74ynG-bzKuuLmFlQuOQ,2021-12-24 02:50:26,rEeNRMhsz_XMoyFHhcLhxw,5,Tonisha
xd9LXjYDAbgNRxB6hBB9MQ,"Stop looking & go, you will not be disappointed. If you're looking for fresh, flavorful, not so ordinary Mexican food this is the place to go. We enjoyed everything we ordered, my husband ordered a carne asada burrito which he was pleasantly surprised to see a generous portion of steak chucks. I had the carne asada tostada with I was so surprised not to see it covered with onions & cilantro!!! High five Chef Martin!!! We will be back!",FAFSh-RgctFzL0-rzBcaMg,2022-01-14 03:37:09,rEeNRMhsz_XMoyFHhcLhxw,5,Eileen
ffTh6kU_bWBbnw0E2PUWFA,"We waited at hosts stand for about 5 minds before anyone came to say hello, even though staff asked by on several occasions. We wanted to sit at the bar and was told it was open seating. We asked the few patrons around if the empty seats were taken,  1 was yes 1 was no but wouldn't slide down to accommodate a party of 2. We were offered a table and served by the bar staff. They were quick and polite but the vibe just wasn't what we wanted. It's loud,  and you can't hear your own conversations. The door we were sat next to, though not in service was a comedy show for sure as more than 30 attempts to come in or go out were made. That made the experience even less enjoyable. Please post some sort of noticeable sign there. The drinks were mediocre and we didn't want to try the food. Needless to say,  no, we won't go back. Rude customers and lack of ambiance mean something.",56XphZMZZeOf7IpEbB__mg,2022-01-13 14:10:26,rEeNRMhsz_XMoyFHhcLhxw,2,AJ
K4vB4jP9ILEJqC3fKcCjMg,Really yummy!  Great restaurant for Mexican cuisine.  We had reservations at El Charro but they were in the weeds and only had 5 workers in the entire restaurant so we left and came here never having tried it.  We are so glad we did!  We were impressed with the cleanliness-probably one of the cleanest restaurants I've been to in Tucson.  The owners take pride in the place-you can tell.  We had great service and meal-we will for sure be back!,6eUUBGdN6_y9sHTsmbCN9w,2021-12-29 03:48:21,rEeNRMhsz_XMoyFHhcLhxw,5,Holly
