review_id,text,user_id,date,business_id,stars,name
wFPh5pkegOa3kKuw5pMcEw,"I enjoyed our time at Brew Link immensely. It reminds me a lot of two deep, but with better food. I think the atmosphere is something they could work on just coming from the other location a few weeks ago. Their outdoor space and ability to host larger crowds will be a big advantage for them soon I think. We had the avocado fries and the asian brisket tips for appetizers. Both delicious! The asian brisket tips are probably what I will get for my meal the next time. They were that good.I had the Beast burger. It was a little bit of a letdown really. It's their most expensive burger and has a very tasty sounding blend of wagyu beef, elk, boar, and bison. I added pepper jack cheese. It was just eh. Not a ton of flavor. It was not bad, just not great, as the price would make it seem like it should be. The fries that came with it were really good. The other people in our group got the chicken quesadilla (very tasty), the beer mac (very good), and the Texas BBQ brisket sandwich. Honestly, that brisket sandwich is one of the best sandwiches I have ever had! The flavor was full and savory. It wasn't too salty. It wasn't too heavy. It had the perfect blend of spices, meat, cheese, and bread that created a delectable bite! I know I mentioned the brisket tips earlier, but this is thing I am getting next time. I know I didn't mention much about the beer, which is odd since this is a brewery, but in this case it is not a bad thing. We tried several different beers and each one was as good as the one before. I did not have anything that I did not like in their beer lineup.We came about a half hour before closing on a Thursday, the staff was friendly, and the food was quick and hot, and they didn't pressure us out while they were closing up. Just started cleaning and let us finish our drinks. I would highly recommend this place for your dining and drinking pleasure.They also had a bunch of TVs!",1yuV6loIL1aWgOsJJicQWg,2021-04-13 17:46:57,kkPK9JSs8KKH9qv2r7fppA,4,Sean
oekUXdAJB6icJy55RMJV5w,"My girlfriend and I were there on Friday 4/16/2021. When we entered we were greeted by a very friendly server. She greeted us and ask the server if she could clean the table. The waitress acted like it was not high on her list. My girlfriend ask if we could be sat in a different section. We were sat and waited on by a nice waiter. He was very pleasant and informative. It was our first time at this location. They were out of several beers. Understandable they are still working out the kinks. We ordered food and drinks. The mixed drinks were great. Before we left my girlfriend wanted to go to the ladies room. As she was walking to the women's room the first waitress hollered down the hallway ""Sir the men's bathroom is here.""  My girlfriend had on a sweatshirt and a baseball cap. The waitress took it upon herself to assume that she was a man. She came back to the table fully embarrassed and upset. She left and I spoke to the manager. The manager was very nice and apologetic. After the conversation I offered to pay three times and she stated no the dinner was on her. I did not expect this. I just wanted to let her know that the waitress needed diversity training. We will not be back.",isGZNN2bead0PlLHzLt-MA,2021-04-20 22:14:50,kkPK9JSs8KKH9qv2r7fppA,3,Fawn
zXfLZAOQCBKjYu7ivKfh8g,"Brew Link Brewing provides delicious beer and tasteful food for a prime location. However, the bartender seems to always be in a hurry to clear out their customers.  They are not personable and always seem to be annoyed.",7QGBpFcnFcsDRWMF4_g3Jw,2021-04-04 01:55:15,kkPK9JSs8KKH9qv2r7fppA,2,Rika
4xk8MZ0BMv-SZ7MbEIndMQ,"We really have enjoyed Brew Link in Plainfield and we were excited to try the downtown location. It was easy to get to and park coming in from the West side. The interior was for the most part as expected from the photos and lots of space for those wanting to keep some social distancing. Our stop on a late Saturday afternoon had an older city vibe as expected versus Plainfield, almost like a city diner. Our food and drinks were good and about the same as the Plainfield location, but I felt the tacos and chips were a little better in Plainfield. With the Plainfield location being 10 minutes closer I think we will stick with it for getting our Brew Link  fix - but if you are closer to the city it's still definitely worth the visit.The biggest advantage this location has is the space and ability for patrons to distance with mini bar- table stations,  the large main bar,  and dozens of spread out tables.",cJg5C9tslHaCj591OzY5bQ,2021-05-09 11:35:48,kkPK9JSs8KKH9qv2r7fppA,4,Ron
ot6RZzITxryqQUFJqP1FvA,"Great location and parking are a plus here! I  came with a friend before the NCAA Championship game. We decided to sit on the patio which is dog friendly. Our waitress, unfortunately, was no great and took about 30 minutes to bring us water after many promises it would be coming. There's a full cocktail menu if you are not a beer fan. I had the Hoosier Shake Up which is basically your standard Indy State Fair Lemonade Shake Up with a shot of vodka. Incredibly sweet! My friend ordered a cider and seemed to enjoy it. For dinner, we shared a plate of pickle fries which were too battered seemed more like fried batter than fried pickles. I had a pulled pork burger which was good, but need more barbecue sauce. To my surprise, I was charhed for this sauce! My friend had the Buffalo chicken sandwich and said it was good, but could have been better. All in all, standard bar fare, but there's definitely better options downtown.",hqcqfT_h59tU6mcLW2XnaA,2021-04-06 18:02:55,kkPK9JSs8KKH9qv2r7fppA,3,Aerionna
fZoJkiYZsKYMEspPCPTSrw,"I don't just give out  FIVE   star reviews!  Brew Link Brewing really knocked it out of the park for us! The food was amazing, they have a full bar AND though I'm not a beer drinker, they did have VERY delicious brews! Our server/bartender was awesome. He greeted us right away and took great care of us. I was so excited for the Mac and cheese MENU  I mean, come on, a whole section of Mac n cheese?! I got the Brewpub Brisket Chili Mac; I asked them to add mushrooms and leave off the sour cream. The Man got the BBQ pulled pork burger and a side of Mac n cheese. We also got some flights of beer.  The flavor in everything (beer included) was perfect and exactly what you'd want. Beers in order of our preference: 1. Liquid Fruit Cup2. Blueberry Donut Sour3. Raspberry Donut Sour4. Nuttercup 5. Ugly Little Spud 6. English Toffee 7. Pretty Pretty Awkward8. Ivory",88oBtKBB5uhFGH3ldrX20A,2021-06-17 01:32:53,kkPK9JSs8KKH9qv2r7fppA,5,Keri
YU6LFLuntez6Pq6obdFCYA,Was real happy with our quick stop here. My husband and I both enjoyed our beers...Lucid and Lil Lucid. The dry rub smoked wings were bomb. Don't miss out on the Carolina BBQ sauce! Fries and ranch dressing were also great. Solid brew pub with some good food and a lot on the menu! Lots of space for bigger groups too! We'll be back!,BewDV2ISn0uAMLcsyrhiZg,2021-08-11 16:19:32,kkPK9JSs8KKH9qv2r7fppA,5,Karley
zw3k3HqpXa1nwweMztwhCA,This is a great addition downtown! Loved the pulled pork burger! They have a great beer menu though I did not try it it seems they make something for everyone. Generous portions and great atmosphere! We will be back :),oPeG7HIHPzH43m1dvxjdHA,2021-04-22 22:55:34,kkPK9JSs8KKH9qv2r7fppA,5,Jackson
Vh9Rde067jRwpGMikBW7wg,My friend and I decided to try Brew Link because of the great reviews. We're really all about trying places that have great wings. I can't say that I loved the wings but they weren't terrible. They were lacking some flavor and maybe it's because they're smoked. But I'm not sure. I got half Buffalo & half garlic Parmesan (which I hated) but they exchanged for the sweet Asian ginger. Those were much better. All in all great service! And if we do go back I'll try something different,-dt3mWLL66eD_2i9RHD0qw,2021-08-03 20:20:51,kkPK9JSs8KKH9qv2r7fppA,4,Vashti
GEMKU06yIHXgCdrEoSVauA,Lucid IPA is light but hoppy. It's FIRE if you like IPAs. I also had the dry rub wings with the Alabama sauce and the burger with Mac n cheese. Tater tots were fried to perfection.... I also got to bring my dog and sit on the patio. Decent number of spots in the parking lot for it to be downtown! Customer recommendations: If you get coleslaw put that Alabama sauce in your coleslaw... if you're one of the those people who dislike coleslaw this is not for you!! Lol!,rcRHOk2VIGO82fVWBu9YaQ,2021-06-30 03:06:23,kkPK9JSs8KKH9qv2r7fppA,5,Cristina
